Review,Rating
"pretty good funky nice property booked weekend luxury link included gift cards food restaurant downstairs champagne chocolate strawberries.the rooms nice, quite spacious beautiful linens, frette towels face stockholm toiletries, gave 4* thought service ok not spectacular, nothing wrong not particularly friendly helpful hotel costs 200 night.the restaurant downstairs good busy locals, tom douglas pizza restaurant fabulous, block 2 away, im not sure open stayed andra subsequently visited restaurant great easy walk central shopping area 5 blocks pike place market, walked seahawks game, block 2 felt bit uneasy dark homeless people doorways fine, probably n't walk female, nice weekend lovely intimate hotel,  ",4
"nice hotel nice location stayed hotel andra night quick stop seattle start family vacation, nice clean hotel exceptional service, rooms bed comfortable exception airconditioning bit noisy, bathroom small clean, stay travelling kids longer stay definately rooms,  ",4
"great hotel avoid t-mobile hotspot hotel great stayed, friendly staff great location rooms really nice large, downside t-mobile hotspot drastically overcharged acted like doing favor rebating 1/2 overcharged pay double, advice use wired internet hotel run hotel not t-mobile,  ",4
"fine hotel pretty good best thing size rooms really spacious separate large closet area kitchenette area, right heart downtown walk pretty centre/capitol hill, reception staff little bit snippish nothing bad, hotel restaurant ca n't remember right lobby served good breakfast staff v friendly helpful, experience good,  ",4
"comfortable great personal service hotel lovely oasis peace calm, service competent not overbearing, upgraded suite n't know loved having extra sitting room, decor uncluttered warm inviting bathroom actually place stuff, sunday morning lobby inviting fireplace burning lovely ambience spite modern/industrial decor,  ",5
"excellent stay great hotel great staff stayed hotel andra 4 nights negative point noisy a/c unit, rest terrific great room great staff especialy valet/doormen, n't forget eat lola, not food exceptional service flawless,  ",5
"great location just far away crowds waterfront close walk great restaurants local attractions, time booking rooms 2 queen beds available, arrival asked king room, upgraded accommodate bed type, rooms spacious small bathrooms okay area getting dressed drying hair, stayed 2 nights booked night return trip, received upgrade, staff helpful onsite restaurants good,  ",4
"comfortable stay hotel andra just returned home business trip ended nights hotel andra, booked andra suite just right size, loved walk closet nice bags flipped open room, couch super comfy watching tv end day, touches liked length dressing mirror ca n't beat comfortable bed, bathroom tiny despite modern upgrades dated water shower got hot prefer, not missed restaurant downstairs, ate 3 times delicious especially order donuts mascarpone cheese, bar makes great drinks,  ",4
"good service great beds over-priced stayed hotel andra nights, staff helpful stay, place beautifully decorated rooms average size, place quite clean, bed wonderful, usually terrible night sleep hotel great sleep nights row, did not hotel noisy husband did, did hotel bit priced got, billed small luxury hotel really did n't different decor, location great walked hotel, breakfast lola adjoining restaurant excellent, doughnuts, raving, overall enjoyed stay time stay expensive,  ",3
"poor service good reviews andra gets makes wonder stayed place.my wife spent nights honeymoon seattle andra, wish days trip did n't anti-climax.having read previous bad review hotel contacted andra advance reserve room high floor away elevators soundproofing non-existent.what room did, lower floor opposite elevator, willing away elevator floor.our package included champagne truffles arrival, truffles did n't arrive final night complaints desk.i handed item clothing laundered, came ruined.overall andra great looking hotel marks poor service.the saving grace adjacent lola restaurant serves great food,  ",2
"glad chose andra truly minute booking morning day arrived san francisco portland, stayed night traveling victoria bc andra charming worthy praise gotten, valet/door attendant little slow service door haphazard day desk friendly helpful not, did great seattle map given tourists questions things located, decor comfortable touches nyc chic.we got studio king bed couch far end large room sliver puget sound window room reminded nyc high end studio apartment modern spotlessly clean right fantastic frette linens bed outstandingly comfortable tiny nicely appointed bathroom, bathroom really tiny no place store hold toiletries important great soaps toiletries bedroom tv terrific sized flat screen view bed couch, did n't eat bar restaurant nightlife definitely evident ate anthony waterfront night great definitely try hotel restaurant time.so close downtown area quick walk seaport shopping n't think reason not return time,  ",4
"not world class hotel chose hotel trip girlfriend listed small luxury hotels world registry, disappointed hotels listed slhw perfect way hotel andra truly average, fine average, stayed 5 nights, rooms fine not luxurious, bathroom tiny, problems no works age 25. really need seasoned professional concierge knows doing, just example check early morning departure pay reasonable hefty 5 nights turning away ask desk clerk map airport, proceeds argue need map easy airport downtown seattle, finally says guess print mapquest, no-brainer,  ",2
"super place stay, treat book andra business trip, spell bad luck finding good hotels recent previous trips pleasure stay spacious clean quiet hotel friendly professional staff, especially liked wonderfully comfortable bed cool bathroom, guys manning door helpful cute, loved modern decor interior, pleased hotel centrally located shopping dinning seattle downtown district waterfront, picky clean freak likes nice things fully recommend andra hesitation,  ",5
"seattle gem, great updated historic hotel great hotel great location, walk pike market space needle monorail waterfront shopping bars restaurants no time flat, hotel does not amenities luxury hotels in-house spa pool lot character style old luxury hotels like drake chicago, unlike reviews hotel staff extremely friendly helpful maybe management responded negative feedback, complaints street noise weekday commute hours windows need better insulation room keys kept demagnetizing, suite spacious comfortable, fact slept comfortable cozy bed, bathroom small cute art deco-like, decor general new ikea inspired, valet parking quick efficient friendly asked needed directions, highly recommend lola located lobby breakfast nightcap, absolutely no onion smell, definitely stay,  ",5
"make reservation, wo n't disappointed, news conde nast traveler magazine recently listed hotel andra hot hotel 2005 really intrigued friend planned wedding seattle announced booked rooms immediately directly hotel using fax number website, hotel lobby bar rooms decorated hip modern welcoming scandanavian style, bar/restaurant happening place spilling lobby night stylish young people drinking talking, quiet no boorish behavior, party booked suite 299/night double 159/night, suites separate rooms advertized n't expect lot privacy door rooms louvered, group family merely good friends adequate degree separateness, rooms comfortable size clean well-furnished noticeable wear tear bathrooms bit small, beds super-comfortable guests provided great number spa-type towels, flat-screen tv rooms, business center small desk-top printer did not work stay, online e-mail free desktop lobby use guests, entire hotel wi-fi 10.00 day, say real estate best hotel location location location, blocks major shopping blocks pike place market great restaurants walking, ralph corner 40 yards away airporter connector bus 17 roundtrip compared 56 taxi picks drops 30 minutes, monorail space needle experience music project blocks away, recommend hotel andra reservation maybe reservation, make time heading seattle,  ",5
"andra recovers near miss chose andra birthday-weekend getaway serene modern upscale atmosphere special different, sadly disappointed roof construction noise woke 7 holiday morning, staff courteous immediately moved different floor upgraded room left feeling uncertainty, let happen, uncertainty totally erased got wonderful return letter administration stating construction crew broken contract hours work, sent hotel luscious robes soften blow, certainly try based great response got,  ",4
"hoped location andra ca n't beat, walking nearly sight seattle breeze, strain compare boutique hotel visited west coast, amenities lackluster weightroom like afterthought staff astoundingly incompetent insincere, know nothing property city management hiding alcove desk, overall money burn looking staff challenge patience not disappointed, wether equals happy stay location,  ",2
"model modern hotel andra suite large bright attractively furnished, art deco modern touches, saw room large flat screen tv wall.and bed comfortable, negative room closet larger.the hotel well-located blocks pike place market nordstrom macy's.the hotel convenient news stand/gift shop plenty stores nearby, did n't concierge did n't matter guests.we definitely stay,  ",4
"checked tripadvisor place terrible just reviewers tripadvisor indicates, couple reviews looks like written hotel staff exact opposite real experience.from low quality toiletries inconsistent house keeping property rated 3 star, attempts property unique look succeeds making gag incredibly poor taste decorated, like big joke you.the hotel noisy rooms tiny decor ugly staff average isolated rest seattle view overrated nearby train noisy room stinky, lounge expensive 10 drinks good view absolutely no character, experiencing boring lounge decided not bother restaurant instead cabbed city food.i recommend using tripadvisor pick 4 star hotel instead foolish like pay consequences, fact probably pick highly rated 3 star hotel fare times better did,  ",1
"nice rate bed did n't really problem property, booked hotwire 118, showed upgraded room queen sized bed king sized bed, bed good quality, view water great.the decor definitely inspired great outdoors totally fine 2-night stay, meetings downtown just couple nice 20-minute walk needed, bed comfortable bathroom nice decent-sized, bathroom amenities n't great quality however.comparisons hotels unfair opinion, yes nice room downtown seattle spend 2-3 times, business owner like travel expenses deducted line edgewater great find.the biggest sour note second night room occupied drunk threesome came room 2 proceeded talk loudly hours,  ",4
"overpriced not great disappointing property, setting stilts hanging water fabulous ends.the decor odd incongruous impressions seattle, log cabin-ish better suited ski lodge vermont colorado, requested water-facing room check-in told cost 50 dollars paid, having forked 300 dollars night declined took city facing room, irritating colleague booked room rate agent checked right behund got water facing room no extra charge asking notwithstanding odd decor hotel looks tired worn, room abysmally small amazed american travellers accept rooms size knowing spacious hotels general, not large person not problem typically smaller rooms finds eurpoean continent, barely space double bed sharing felt claustrophobic, city-facing rooms railway line busy level crossing clanging bell time train passes, happens day night, rooms need twice size sound-proofed, 3 nights trot chaicago seattle san francisco far worst value 3 cities, lot better price seattle,  ",1
"cozy lodge like reviewers site boyfriend ended edgewater bidding 4-star hotel seattle, really enjoyed stay, room small well-appointed comfortable linen cozy fireplace cute teddy-bear bed wonderful bathroom spa toiletries rainfall shower-head, possible room overlooking harbor view breathtaking best hotel, location great famous landmarks seattle walking distance, thing watch cosly parking fee comes 32/night overnight parking plus tip, said definelty stay sans rental car,  ",4
"terrible accomodations ruined impression seattle decided stay hotel hearing work colleague great place stay waterfront seattle, booking stay checked website, talk misleading pictures, got hotel sunday afternoon checked immediately disappointed got hotel hallway room, dirty reminded old college dormitory, hotel room did not overlook water train tracks small clean no drawers clothing no desk work, additionally hotel loaded folks spent weekend hemp fest, not recommend fooled website, heard lady met town dinner highly recommends inn black market alexis wish met earlier think different seattle experience, time, n't waste money edgewater,  ",1
"waterview room balcony worth money, husband stayed edgewater recent visit seattle, booked room travel agent not sure expect, outside hotel not look room stayed spectacular, wow view, waterfront room private balcony overlooking elliott bay, heard occasional seagulls, evening sunsets breathtaking, sailboats cargo boats tugboats cruising bay, view olympic mountains downtown seattle, dont know rooms perfect, note like add day appeared commons areas hotel little dirty maybe high occupancy day clean tidy,  ",4
"come, husband visited seattle time dec. 2006. celebrating 1st anniversary amazing time, edgewater perfect, staff best experienced, hotel runs shuttles town hour day n't want walk just head downstairs hour, did tip driver loved doing great information reservations local restaurant taking shopping just called hotel gave info, enjoyed walking nearby restaurants enjoyed walk pike market n't recommend walking older folks fairly good distance n't great shape pleasant walk, waterfront room 1st floor interesting winter, waves crashing right basically loved, probably moved higher did n't enjoy crashing waves asked, stay problem tv, minutes repair man fixing bought movie inconvenience.the ambiance wonderful winter stay, loved entrance huge fireplace really loved rooms.i 100 recommend hotel visiting seattle,  ",5
"priceline deal stayed 2 nights visiting family, booked priceline reading online reviews somewhat pleased stay, book priceline 2 twin beds barely long 6ft heating dificult operate, fireplace nice, parking 28/day pretty steap hard offsite parking, moring told upgrade king bed water room extra 50 night, did better room, great view larger bed, just away cruise terminal door alaskian cruiseship view day, stayed seattle sheraton following night 180 priceline liked hotel better,  ",3
